Benchmark,Company,System,"Max-jOPS	","Critical-jOPS	",JVM,JVM Vendor  ,# of nodes,# cores,# chips,# cores per chip,# of threads per core ,Total # of threads ,Processor,CPU Speed,CPU Characteristics ,Primary Cache,Secondary Cache,Tertiary Cache,Memory (GB),DIMMS ,Memory Details,"Disk 	","File System 	",Operating System,OS Vendor,"NICs	","PSU	","Form factor	","Enclosure	",Hardware Availability,OS Availability,JVM Availability,SW Availability,License,Tested By,Test Sponsor,Test Date,Published,Updated ,Disclosure,Disclosure URL,Disclosures
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL380 Gen10,68453,46617,"Oracle Java SE 10.0.2 Java HotSpot 64-bit Server VM, version 10.0.2",Oracle,1,56,2,28,2,112,Intel Xeon Platinum 8180,2500,"28 Core, 2.50 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,24 x 32 GB,32 GB 2Rx4 PC4-2666V-R,1 x 400 GB SSD SAS,XFS,Windows Server 2016 Standard ,Microsoft,HPE Ethernet 1Gb 2-port,2 x 1600,2U Rack,None,Jun-18,Aug-18,Jul-18,Aug-18,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Oct-18,Oct-18,"http://www.spec.org/jbb2015/results/res2018q4/jbb2015-20180926-00332.html""<A HREF=""""/jbb2015/results/res2018q4/jbb2015-20180926-00332.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL380 Gen10,69474,46243,"Oracle Java SE 10.0.2 Java HotSpot 64-bit Server VM, version 10.0.2",Oracle,1,56,2,28,2,112,Intel Xeon Platinum 8180,2500,"28 Core, 2.50 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,24 x 32 GB,32 GB 2Rx4 PC4-2666V-R,1 x 400 GB SSD SAS,XFS,Windows Server 2016 Standard ,Microsoft,HPE Ethernet 1Gb 2-port,2 x 1600,2U Rack,None,Jun-18,Aug-18,Jul-18,Aug-18,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Oct-18,Oct-18,"http://www.spec.org/jbb2015/results/res2018q4/jbb2015-20180926-00333.html""<A HREF=""""/jbb2015/results/res2018q4/jbb2015-20180926-00333.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL380 Gen10,79691,59824,"Oracle Java SE 8u131 Java HotSpot 64-bit Server VM, version 1.8.0_131",Oracle,1,28,1,28,2,56,Intel Xeon Platinum 8180,2500,"28 Core, 2.50 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,12 x 64 GB,64 GB 4Rx4 PC4-2666V-L,1 x 480 GB SSD SATA,XFS,Red Hat Enterprise Linux Server 7.3 ,RedHat,HPE Ethernet 1Gb 4-port,2 x 800,2U Rack,None,Jul-17,Nov-16,Apr-17,Apr-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Aug-17,Jul-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170719-00226.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170719-00226.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL385 Gen10,241207,191314,OpenJDK 12.0.1 OpenJDK 64-Bit Server VM version 12.0.1,OpenJDK (openjdk.java.net),1,128,2,64,2,256,AMD EPYC 7702,2000,"64 Core, 2.0 GHz, 256 MB L3 cache (Turbo Boost Technology up to 3.35 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,256 MB L3 cache per chip,1024,16 x 64 GB,64 GB 2Rx4 PC4-2933Y-R,1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 15 SP1 ,SUSE,HPE Ethernet 1Gb 4-port,2 x 800,2U Rack,None,Aug-19,Jun-19,Apr-19,Jun-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Aug-19,Aug-19,"http://www.spec.org/jbb2015/results/res2019q3/jbb2015-20190717-00468.html""<A HREF=""""/jbb2015/results/res2019q3/jbb2015-20190717-00468.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL385 Gen10,245627,185464,OpenJDK 12.0.1 OpenJDK 64-Bit Server VM version 12.0.1,OpenJDK (openjdk.java.net),1,128,2,64,2,256,AMD EPYC 7702,2000,"64 Core, 2.0 GHz, 256 MB L3 cache (Turbo Boost Technology up to 3.35 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,256 MB L3 cache per chip,1024,16 x 64 GB,64 GB 2Rx4 PC4-2933Y-R,1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 15 SP1 ,SUSE,HPE Ethernet 1Gb 4-port,2 x 800,2U Rack,None,Aug-19,Jun-19,Apr-19,Jun-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Aug-19,Aug-19,"http://www.spec.org/jbb2015/results/res2019q3/jbb2015-20190717-00469.html""<A HREF=""""/jbb2015/results/res2019q3/jbb2015-20190717-00469.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL385 Gen10,83778,44148,"Oracle Java SE 8u144 Java HotSpot 64-bit Server VM, version 1.8.0_144",Oracle,1,64,2,32,2,128,AMD Epyc 7601,2200,"32 Core, 2.20 GHz, 8MB L3 cache per 4 core (Turbo Boost Technology up to 3.2 GHz)",64 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,64 MB I+D on chip per chip,1024,16 x 64 GB,64G 4Rx4 PC4-2666V-L,1 x 800 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP3 ,SUSE,HPE Ethernet 1Gb 4-port,2 x 800,2U Rack,None,Nov-17,Sep-17,Jul-17,Sep-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-17,Oct-17,"http://www.spec.org/jbb2015/results/res2017q4/jbb2015-20171025-00262.html""<A HREF=""""/jbb2015/results/res2017q4/jbb2015-20171025-00262.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL385 Gen10,84799,39487,"Oracle Java SE 8u144 Java HotSpot 64-bit Server VM, version 1.8.0_144",Oracle,1,64,2,32,2,128,AMD Epyc 7601,2200,"32 Core, 2.20 GHz, 8MB L3 cache per 4 core (Turbo Boost Technology up to 3.2 GHz)",64 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,64 MB I+D on chip per chip,1024,16 x 64 GB,64G 4Rx4 PC4-2666V-L,1 x 800 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP3 ,SUSE,HPE Ethernet 1Gb 4-port,2 x 800,2U Rack,None,Nov-17,Sep-17,Jul-17,Sep-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-17,Nov-17,"http://www.spec.org/jbb2015/results/res2017q4/jbb2015-20171025-00263.html""<A HREF=""""/jbb2015/results/res2017q4/jbb2015-20171025-00263.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL385 Gen10,95016,49855,"Oracle Java SE 8u152 Java HotSpot 64-bit Server VM, version 1.8.0_152",Oracle,1,64,2,32,2,128,AMD EPYC 7601,2200,"32 Core, 2.20 GHz, 8MB L3 cache per 4 core (Turbo Boost Technology up to 3.2 GHz)",64 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,8MB L3 cache per 4 core,1024,16 x 64 GB,64G 4Rx4 PC4-2666V-L,1 x 800 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP3 ,SUSE,HPE Ethernet 1Gb 4-port,2 x 800,2U Rack,None,Nov-17,Sep-17,Oct-17,Oct-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Feb-18,Feb-18,"http://www.spec.org/jbb2015/results/res2018q1/jbb2015-20180131-00277.html""<A HREF=""""/jbb2015/results/res2018q1/jbb2015-20180131-00277.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL385 Gen11,592949,541247,"Oracle Java SE 18.0.2.1 Java HotSpot 64-bit Server VM, version 18.0.2.1",Oracle,1,192,2,96,2,384,AMD EPYC 9654,2400,"96 Core, 2.4 GHz, 384 MB L3 Cache(Max. Boost Clock Up to 3.7 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,384 MB (I+D) on chip per chip,1536,24 x 64 GB,"64GB 2Rx4 PC5-38400R , running at 4800 MHz",1 x 3.2 TB NVMe SSD,XFS,SUSE Linux Enterprise Server 15 SP4 ,SUSE,HPE Ethernet 10Gb 2-port,2 x 1600,2U Rack,None,Nov-22,Jul-22,Aug-22,Aug-22,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-22,Oct-22,"http://www.spec.org/jbb2015/results/res2022q4/jbb2015-20221019-00867.html""<A HREF=""""/jbb2015/results/res2022q4/jbb2015-20221019-00867.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL560 Gen10,236292,169812,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,112,4,28,2,224,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,1536,48 x 32 GB,32 GB 2Rx4 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,Red Hat Enterprise Linux Server release 7.6 (Maipo) ,RedHat,HP FlexFabric 10Gb 2-port,2 x 1600,2U Rack,None,Apr-19,Oct-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00350.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00350.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL580 Gen10,268287,117499,"Oracle Java SE 8u201 Java HotSpot 64-bit Server VM, version 1.8.0_201",Oracle,1,112,4,28,2,224,Intel Xeon Platinum 8280L,2700,"28 Core, 2.70 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,1536,48 x 32 GB,32 GB 2Rx4 PC4-2933Y-R,1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 15 ,SUSE,HPE Ethernet 10Gb 2-port,4 x 1600,4U Rack,None,Apr-19,Jul-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00351.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00351.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL580 Gen9,186337,86878,"Oracle Java SE 8u121 Java HotSpot 64-bit Server VM, version 1.8.0_121",Oracle,1,96,4,24,2,192,Intel Xeon E7-8894 v4,2400,"24 Core, 2.40 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,512,32 x 16384 MB,"16 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP1 ,SUSE,HP Ethernet 1Gb 4-port,4 x 1200,4U Rack,None,Jan-17,Dec-15,Jan-17,Jan-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Mar-17,Mar-17,"http://www.spec.org/jbb2015/results/res2017q1/jbb2015-20170315-00150.html""<A HREF=""""/jbb2015/results/res2017q1/jbb2015-20170315-00150.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL580 Gen9,169398,83311,"Oracle Java SE 8u92 Java HotSpot 64-bit Server VM, version 1.8.0_92",Oracle,1,96,4,24,2,192,Intel Xeon E7-8890 v4,2200,"24 Core, 2.20 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,512,32 x 16384 MB,"16 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP1 ,SUSE,HP Ethernet 1Gb 4-port,4 x 1200,4U Rack,None,May-16,Dec-15,Apr-16,Apr-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Jun-16,May-16,"http://www.spec.org/jbb2015/results/res2016q2/jbb2015-20160510-00078.html""<A HREF=""""/jbb2015/results/res2016q2/jbb2015-20160510-00078.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant DL580 Gen9,179985,80351,"Oracle Java SE 8u92 Java HotSpot 64-bit Server VM, version 1.8.0_92",Oracle,1,96,4,24,2,192,Intel Xeon E7-8890 v4,2200,"24 Core, 2.20 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,512,32 x 16384 MB,"16 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP1 ,SUSE,HP Ethernet 1Gb 4-port,4 x 1200,4U Rack,None,May-16,Dec-15,Apr-16,Apr-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Jun-16,May-16,"http://www.spec.org/jbb2015/results/res2016q2/jbb2015-20160510-00079.html""<A HREF=""""/jbb2015/results/res2016q2/jbb2015-20160510-00079.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,ProLiant ML350 Gen9,104194,63386,"Oracle Java SE 8u72 Java HotSpot 64-bit Server VM, version 1.8.0_72",Oracle,1,44,2,22,2,88,Intel Xeon E5-2699 v4,2200,"22 Core, 2.2 GHz, 55 MB L3 Cache (Turbo Boost Technology up to 3.6 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,55 MB I+D on chip per chip,512,16 x 32768 MB,32 GB 2Rx4 PC4-2400T-R,1 x 500 GB,XFS,Red Hat Enterprise Linux Server 7.2 ,RedHat,HPE Ethernet 1 Gb 4-Port,2 x 500,5U Tower,None,,,,,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Mar-16,Mar-16,"http://www.spec.org/jbb2015/results/res2016q1/jbb2015-20160315-00051.html""<A HREF=""""/jbb2015/results/res2016q1/jbb2015-20160315-00051.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Superdome Flex 280,292945,138893,"OpenJDK 15 OpenJDK 64-bit Server VM, version 15",OpenJDK (openjdk.java.net),1,112,4,28,2,224,Intel Xeon Platinum 8380H CPU,2900,"28 Core, 2.9 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.3 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,3072,24 x 128 GB,128 GB 4Rx4 PC4-3200AA-L,2 x 1 TB 7200 RPM SATA,XFS,Red Hat Enterprise Linux release 8.2 (Ootpa) ,RedHat,HPE Ethernet 1Gb 4-port,4 x 1600,5U Rack,None,Nov-20,Apr-20,Sep-20,Sep-20,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-20,Oct-20,"http://www.spec.org/jbb2015/results/res2020q4/jbb2015-20201020-00570.html""<A HREF=""""/jbb2015/results/res2020q4/jbb2015-20201020-00570.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Superdome Flex 280,282357,246148,"OpenJDK 15 OpenJDK 64-bit Server VM, version 15",OpenJDK (openjdk.java.net),1,112,4,28,2,224,Intel Xeon Platinum 8380H CPU,2900,"28 Core, 2.9 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.3 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,3072,24 x 128 GB,128 GB 4Rx4 PC4-3200AA-L,2 x 1 TB 7200 RPM SATA,XFS,Red Hat Enterprise Linux release 8.2 (Ootpa) ,RedHat,HPE Ethernet 1Gb 4-port,4 x 1600,5U Rack,None,Nov-20,Apr-20,Sep-20,Sep-20,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-20,Oct-20,"http://www.spec.org/jbb2015/results/res2020q4/jbb2015-20201020-00571.html""<A HREF=""""/jbb2015/results/res2020q4/jbb2015-20201020-00571.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Superdome Flex 280,278827,259596,"OpenJDK 15.0.2 OpenJDK 64-bit Server VM, version 15.0.2",OpenJDK (openjdk.java.net),1,112,4,28,2,224,Intel Xeon Platinum 8380H CPU,2900,"28 Core, 2.9 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.3 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,3072,24 x 128 GB,128 GB 4Rx4 PC4-3200AA-L,2 x 1 TB 7200 RPM SATA,XFS,Red Hat Enterprise Linux release 8.2 (Ootpa) ,RedHat,HPE Ethernet 1Gb 4-port,4 x 1600,5U Rack,None,Dec-20,Apr-20,Jan-21,Jan-21,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Feb-21,Feb-21,"http://www.spec.org/jbb2015/results/res2021q1/jbb2015-20210210-00593.html""<A HREF=""""/jbb2015/results/res2021q1/jbb2015-20210210-00593.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Superdome Flex 280,303534,141014,"OpenJDK 15.0.2 OpenJDK 64-bit Server VM, version 15.0.2",OpenJDK (openjdk.java.net),1,112,4,28,2,224,Intel Xeon Platinum 8380H CPU,2900,"28 Core, 2.9 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.3 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,3072,24 x 128 GB,128 GB 4Rx4 PC4-3200AA-L,2 x 1 TB 7200 RPM SATA,XFS,Red Hat Enterprise Linux release 8.2 (Ootpa) ,RedHat,HPE Ethernet 1Gb 4-port,4 x 1600,5U Rack,None,Dec-20,Apr-20,Jan-21,Jan-21,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Feb-21,Feb-21,"http://www.spec.org/jbb2015/results/res2021q1/jbb2015-20210210-00594.html""<A HREF=""""/jbb2015/results/res2021q1/jbb2015-20210210-00594.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 480 Gen10,155296,139315,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,24 x 32 GB,32 GB 2Rx4 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,Red Hat Enterprise Linux Server release 7.6 (Maipo) ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-Height Compute Module,Synergy 12000 Frame,Apr-19,Oct-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00362.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00362.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 480 Gen10,162355,93238,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,384,24 x 16 GB,16 GB 2Rx8 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,SUSE Linux Enterprise Server 15 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-Height Compute Module,Synergy 12000 Frame,Apr-19,Jul-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00364.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00364.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 480 Gen10,95613,66251,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,28,1,28,2,56,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,384,12 x 32 GB,32 GB 2Rx4 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,SUSE Linux Enterprise Server 15 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-Height Compute Module,Synergy 12000 Frame,Apr-19,Jul-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00370.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00370.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 480 Gen10,151767,77271,"Oracle Java SE 8u131 Java HotSpot 64-bit Server VM, version 1.8.0_131",Oracle,1,56,2,28,2,112,Intel Xeon Platinum 8180 CPU,2500,"28 Core, 2.5 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,24 x 32 GB,32 GB 2Rx4 PC4-2666V-R,1 x 480 GB SSD SATA,XFS,SUSE Linux Enterprise Server 12 SP2 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-height Compute Module,Synergy 12000 Frame,Jul-17,Nov-16,Apr-17,Apr-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170621-00165.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170621-00165.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 480 Gen9,104194,64452,"Oracle Java SE 8u102 Java HotSpot 64-bit Server VM, version 1.8.0_102",Oracle,1,44,2,22,2,88,Intel Xeon E5-2699 v4,2200,"22 Core, 2.2 GHz, 55 MB L3 Cache (Turbo Boost Technology up to 3.6 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,55 MB I+D on chip per chip,512,16 x 32 GB,32 GB 2Rx4 PC4-2400T-R,1 x 300 GB SAS 15000 RPM,XFS,SUSE Linux Enterprise Server 12 SP1 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-height Compute Module,Synergy 12000 Frame,Jan-17,Dec-15,Jul-16,Jul-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-16,Oct-16,"http://www.spec.org/jbb2015/results/res2016q4/jbb2015-20161025-00122.html""<A HREF=""""/jbb2015/results/res2016q4/jbb2015-20161025-00122.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 480 Gen9,106645,59340,"Oracle Java SE 8u102 Java HotSpot 64-bit Server VM, version 1.8.0_102",Oracle,1,44,2,22,2,88,Intel Xeon E5-2699 v4,2200,"22 Core, 2.2 GHz, 55 MB L3 Cache (Turbo Boost Technology up to 3.6 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,55 MB I+D on chip per chip,512,16 x 32 GB,32 GB 2Rx4 PC4-2400T-R,1 x 300 GB SAS 15000 RPM,XFS,Red Hat Enterprise Linux Server 7.2 ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-height Compute Module,Synergy 12000 Frame,Jan-17,Nov-15,Jul-16,Jul-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-16,Oct-16,"http://www.spec.org/jbb2015/results/res2016q4/jbb2015-20161025-00124.html""<A HREF=""""/jbb2015/results/res2016q4/jbb2015-20161025-00124.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 660 Gen10,231703,127995,"Oracle Java SE 8u131 Java HotSpot 64-bit Server VM, version 1.8.0_131",Oracle,1,112,4,28,2,224,Intel Xeon Platinum 8180 CPU,2500,"28 Core, 2.5 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,48 x 16384 MB,16 GB 2Rx8 PC4-2666V-R,1 x 480 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP2 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height Compute Module,Synergy 12000 Frame,Jul-17,Nov-16,Apr-17,Apr-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170621-00170.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170621-00170.html"""">HTML</A>""",,
JBB2015COMP,Hewlett Packard Enterprise,Synergy 660 Gen10,253044,109590,"Oracle Java SE 8u131 Java HotSpot 64-bit Server VM, version 1.8.0_131",Oracle,1,112,4,28,2,224,Intel Xeon Platinum 8180 CPU,2500,"28 Core, 2.5 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,768,48 x 16384 MB,16 GB 2Rx8 PC4-2666V-R,1 x 480 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP2 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height Compute Module,Synergy 12000 Frame,Jul-17,Nov-16,Apr-17,Apr-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170621-00171.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170621-00171.html"""">HTML</A>""",,
